customer_id,age,income,education_level,employment_status,credit_score,loan_amount,loan_term,interest_rate,monthly_payment,city,loan_purpose,application_date,debt_to_income,loan_approved
6759,59,13419.142445257865,Bachelor,Employed,748.0,21146.16770428593,60,9.85558974802911,163.5294604756848,New York,Car,2023-07-03 13:40:52.104342024,0.1462353897585822,1
6760,36,30637.22961401921,Bachelor,Unemployed,558.0,19001.496595262615,48,8.781942567909804,155.10472362512058,Chicago,Business,2023-07-03 15:37:45.488790736,0.06075146829365275,0
6761,44,57987.29177021065,Bachelor,Employed,542.0,21321.086306434885,24,6.25507849937808,92.61146242201058,Houston,Education,2023-07-03 17:34:38.873239440,0.019165191460709767,0
6762,32,67733.33266086203,High School,Employed,889.0,12374.501722526134,48,3.4647566856543843,33.548201827797406,Chicago,Car,2023-07-03 19:31:32.257688144,0.005943579122989005,1
6763,38,75451.0506744806,Bachelor,Self-Employed,580.0,40641.63922442769,60,9.777968113739256,303.05902238434146,Phoenix,Business,2023-07-03 21:28:25.642136848,0.04819957092846848,1
6764,55,23478.747133497578,Bachelor,Employed,687.0,59927.202683217554,24,11.38061758628927,477.37389511342064,Chicago,Home,2023-07-03 23:25:19.026585552,0.24398604869286686,1
6765,9,72331.10013752223,Bachelor,Employed,813.0,7289.408505204257,48,8.052006659803746,45.29915452041942,New York,Car,2023-07-04 01:22:12.411034256,0.007515299134279893,1
6766,39,326.88197814178386,Bachelor,Employed,605.0,969.7475214129015,12,9.02613805588445,6.528131120559003,Chicago,Home,2023-07-04 03:19:05.795482960,0.2396509403547766,1
6767,60,32413.46513411507,Bachelor,Employed,613.0,5670.237944890157,36,6.051957036566289,26.62181036718379,Houston,Business,2023-07-04 05:15:59.179931664,0.009855833774154957,1
6768,38,78970.7570408611,Master,Employed,742.0,35402.209905957134,12,9.486428404232232,293.0448066575324,Philadelphia,Car,2023-07-04 07:12:52.564380368,0.04452961845193986,1
6769,54,49718.657362353755,High School,Employed,,50699.90656042054,12,11.040512472926896,373.6936744836917,Houston,Car,2023-07-04 09:09:45.948829072,0.09019399017801646,1
6770,27,32128.704067212737,Master,Employed,699.0,10714.461103394184,36,9.935512083262502,76.45181276251095,Houston,Education,2023-07-04 11:06:39.333277776,0.028554583192365923,1
6771,34,51731.478276899834,Master,Employed,641.0,4133.278343109726,36,6.3423731131168175,18.006787445741253,New York,Home,2023-07-04 13:03:32.717726480,0.004176981917900923,0
6772,35,118728.76715068604,High School,Self-Employed,597.0,48892.406276905516,60,7.2050423732371165,286.2933631871282,New York,Home,2023-07-04 15:00:26.102175184,0.028935871572601326,1
6773,8,41779.542848754776,Bachelor,Employed,616.0,6040.417653139547,36,10.233111295695972,48.40129575889669,Philadelphia,Car,2023-07-04 16:57:19.486623888,0.013901912503192247,0
6774,20,80418.47203769258,High School,Employed,769.0,6922.648142444858,12,7.036386231527887,39.33340407301256,New York,Car,2023-07-04 18:54:12.871072592,0.005869308840572366,1
6775,21,197493.31896295692,High School,Self-Employed,620.0,2429.6446119689817,36,12.967466544435759,28.041485114159258,Los Angeles,Personal,2023-07-04 20:51:06.255521296,0.0017038440750141361,1
6776,44,61135.39443529031,Bachelor,Unemployed,692.0,60288.8640501799,60,14.265714475780285,642.0068150666634,Philadelphia,Education,2023-07-04 22:47:59.639970000,0.12601671833416342,1
6777,45,42586.72350044721,Master,Employed,553.0,9889.973756527872,24,7.818609507525757,63.97437822614546,Houston,Home,2023-07-05 00:44:53.024418704,0.018026569682114284,0
6778,38,1910.3306268762767,High School,Employed,854.0,4713.763498579998,48,15.301351485529073,57.03797092599181,Houston,Home,2023-07-05 02:41:46.408867408,0.3582917226381414,1
6779,44,23458.43075871905,Master,Employed,681.0,76785.61054242364,12,8.557850528030354,601.7256879671809,New York,Car,2023-07-05 04:38:39.793316112,0.3078086650328207,1
6780,33,41671.37721885265,Bachelor,Employed,,10218.778293434216,36,11.323006556419774,99.31180955340338,Los Angeles,Home,2023-07-05 06:35:33.177764816,0.028598567990253076,1
6781,49,79778.37063261255,Master,Unemployed,742.0,34407.19964695586,24,9.221133834673523,276.57635241470365,Philadelphia,Business,2023-07-05 08:32:26.562213520,0.041601704856324875,1
6782,35,28821.995246081406,Master,Employed,601.0,6546.966193982572,48,8.644231401578388,48.77532202022385,Philadelphia,Car,2023-07-05 10:29:19.946662224,0.02030754148855337,0
6783,35,161016.6890644837,Master,Retired,769.0,32441.13756444187,48,5.1474265742612655,115.61557410017893,Los Angeles,Home,2023-07-05 12:26:13.331110928,0.008616416703528966,1
6784,31,15858.548203682158,Bachelor,Employed,498.0,6604.419798360523,48,8.021218137272532,49.50010452991253,New York,Business,2023-07-05 14:23:06.715559632,0.03745621898863545,0
6785,43,68239.7949439965,Master,Employed,588.0,25384.826160574692,12,12.901195536703842,244.8924944655578,Los Angeles,Car,2023-07-05 16:20:00.100008336,0.043064460202414945,0
6786,29,27152.92988737052,High School,Employed,569.0,14534.020242006682,48,9.85446087069485,127.26252431791862,New York,Personal,2023-07-05 18:16:53.484457040,0.05624256012701369,1
6787,46,33275.48148322345,High School,Employed,461.0,40076.18307569395,12,8.615283202677114,309.18015004104916,Houston,Home,2023-07-05 20:13:46.868905744,0.11149836561683256,1
6788,21,81101.3496373424,High School,Employed,597.0,32758.515217715463,12,8.414387044845812,193.85868406298437,Chicago,Education,2023-07-05 22:10:40.253354448,0.02868391486896645,1
6789,21,17564.136948635685,Bachelor,Employed,644.0,68521.6799739041,60,10.02566785293305,529.6510760189134,Houston,Business,2023-07-06 00:07:33.637803152,0.3618630924373802,1
6790,43,5091.230749518369,High School,Employed,541.0,11815.067433308548,48,8.551747882386099,67.37753456427706,Houston,Car,2023-07-06 02:04:27.022251856,0.1588084403457478,1
6791,33,36725.08924181193,High School,Employed,526.0,35094.6743839676,36,9.692659307870912,294.8705679801153,Phoenix,Home,2023-07-06 04:01:20.406700560,0.09634957705515448,1
6792,29,37623.06058293364,Master,Employed,654.0,86718.33518325981,24,8.194017825156694,715.5900501112186,Houston,Home,2023-07-06 05:58:13.791149264,0.2282398206920424,0
6793,45,79768.80529072732,Bachelor,Employed,642.0,10248.466020320737,12,7.983573890711918,68.9667311385209,Phoenix,Home,2023-07-06 07:55:07.175597968,0.010374992713579662,1
6794,27,172602.23282724677,Master,Employed,623.0,8562.407154193315,12,5.967796478282274,43.310573589199166,Los Angeles,Personal,2023-07-06 09:52:00.560046672,0.0030111249116375654,1
6795,32,2844.429435566652,High School,Employed,523.0,36638.9362124237,60,12.968030377438227,434.5275632462258,New York,Home,2023-07-06 11:48:53.944495376,1.833172830288876,1
6796,51,44786.36501480361,High School,Self-Employed,,14743.17675947614,12,5.933721303136583,74.81833311156626,Los Angeles,Education,2023-07-06 13:45:47.328944080,0.020046726208792144,1
6797,53,57171.88466927203,High School,Self-Employed,583.0,12714.527133475025,12,9.24904196876553,94.829677406009,Philadelphia,Education,2023-07-06 15:42:40.713392784,0.019904121325629853,1
6798,53,212730.4221017373,High School,Self-Employed,658.0,19720.123792148734,36,7.368090908847712,129.9212007076527,Los Angeles,Personal,2023-07-06 17:39:34.097841488,0.007328779744282283,1
6799,31,142877.02536032768,High School,Retired,594.0,68539.16856577458,12,7.154574919267221,380.60656899913414,Chicago,Personal,2023-07-06 19:36:27.482290192,0.03196650277727433,1
6800,49,62318.059011557634,High School,Employed,646.0,2189.3842512443107,24,7.440777276373547,14.141240318069732,New York,Business,2023-07-06 21:33:20.866738896,0.002723045077276313,1
6801,23,36885.204062983175,High School,Employed,518.0,15669.283577399621,24,6.967720951741535,89.21572179663475,Philadelphia,Home,2023-07-06 23:30:14.251187600,0.02902488108054216,0
6802,24,8808.461399987675,Bachelor,Employed,510.0,2917.3070975920473,36,9.333785912128592,20.101099912859866,Chicago,Home,2023-07-07 01:27:07.635636304,0.027384260201748275,1
6803,6,24239.748606115132,High School,Employed,705.0,53765.07472240151,60,10.549309532373004,459.95074096629196,Philadelphia,Car,2023-07-07 03:24:01.020085008,0.22770074810937121,1
6804,55,43988.578068766416,High School,Employed,726.0,3674.8615393638474,36,10.193260598269038,27.424248386959068,Chicago,Business,2023-07-07 05:20:54.404533712,0.007481282530411595,1
6805,24,64585.658092548656,Bachelor,Employed,610.0,2349.6196067979586,24,3.9989922111488445,7.6578499508269635,Chicago,Personal,2023-07-07 07:17:47.788982416,0.0014228267098903421,1
6806,33,50447.66015111086,Bachelor,Employed,652.0,82935.92976075332,36,11.071481698503383,635.7360931512604,Houston,Car,2023-07-07 09:14:41.173431120,0.15122273451263604,0
6807,24,62609.64686955336,Master,Employed,605.0,20715.173155419976,36,10.233098105909352,189.7988818303972,Los Angeles,Personal,2023-07-07 11:11:34.557879824,0.036377566331113435,1
6808,43,28031.65941387486,Bachelor,Employed,759.0,43702.12074618107,48,7.020146964616822,258.0394749774171,New York,Education,2023-07-07 13:08:27.942328528,0.11046344613463521,1
6809,30,65029.19476877551,PhD,Self-Employed,629.0,15884.072144507425,48,10.2638841345967,125.2097170962408,Houston,Education,2023-07-07 15:05:21.326777232,0.023105262344050116,0
6810,19,7759.133875503519,Master,Employed,,14301.655306888,36,11.086102471074401,115.5477624342193,Chicago,Personal,2023-07-07 17:02:14.711225936,0.17870205250462334,1
6811,40,8871.853970773447,Bachelor,Self-Employed,746.0,60649.84297330651,12,7.730662211203708,379.3665092114986,Chicago,Education,2023-07-07 18:59:08.095674640,0.5131281607581629,1
6812,17,8886.534299075754,Bachelor,Employed,572.0,114812.6917507189,36,6.782498309049748,633.3183574566523,Philadelphia,Education,2023-07-07 20:56:01.480123344,0.8552063193263371,1
6813,24,110758.46186557831,High School,Employed,665.0,24093.19997854303,60,12.524036731175514,246.73584144864085,Chicago,Car,2023-07-07 22:52:54.864572048,0.026732315053066495,0
6814,9,3954.003653631019,Bachelor,Employed,545.0,62583.38778311754,36,13.058341409038203,694.7090409637395,Chicago,Personal,2023-07-08 00:49:48.249020752,2.108371468981658,1
6815,17,80850.41798810023,Bachelor,Employed,716.0,49643.06283179079,24,10.597297316408252,432.7238874633158,Phoenix,Car,2023-07-08 02:46:41.633469456,0.06422584791489962,1
6816,37,13300.654038459652,Master,Retired,731.0,19632.103873181153,60,11.60510665121618,212.47941107274863,Phoenix,Business,2023-07-08 04:43:35.017918160,0.19170131976218743,0
6817,11,31596.0137601272,Bachelor,Employed,521.0,70799.42288734631,24,8.884667867222449,443.5946770869805,Philadelphia,Education,2023-07-08 06:40:28.402366864,0.1684749274214247,1
6818,17,123821.09464731379,PhD,Employed,505.0,5894.835686421778,60,11.175056252789474,58.98145359726716,Chicago,Personal,2023-07-08 08:37:21.786815568,0.005716129753037688,0
6819,34,44086.8848768768,Master,Employed,678.0,54036.92015069647,60,3.1023072961046,136.84142451392606,Phoenix,Car,2023-07-08 10:34:15.171264272,0.03724683879918172,1
6820,28,11793.565726628383,PhD,Unemployed,844.0,9253.284459725486,24,10.277174042991959,77.9177613853171,New York,Education,2023-07-08 12:31:08.555712976,0.07928163189124927,0
6821,58,16710.045125047425,High School,Retired,738.0,774.7711795193838,36,10.222491219108504,5.9728506414244595,Chicago,Business,2023-07-08 14:28:01.940161680,0.0042892886979495875,1
6822,57,,High School,Unemployed,628.0,38671.85642764098,60,10.226116385359639,398.25431603398,Phoenix,Home,2023-07-08 16:24:55.324610384,0.037759259327591825,0
6823,24,27856.038601016546,Bachelor,Employed,564.0,66487.75786786921,12,9.639179174259104,619.8454824242303,Phoenix,Business,2023-07-08 18:21:48.709059088,0.2670209463602382,0
6824,41,44213.626826711436,Bachelor,Employed,528.0,6108.620670248379,24,9.660864407326095,53.336063015591705,Los Angeles,Business,2023-07-08 20:18:42.093507792,0.014475916185198086,1
6825,43,30803.02927506025,High School,Employed,721.0,19093.833141166804,24,7.171519342192607,95.37756667440766,Los Angeles,Education,2023-07-08 22:15:35.477956496,0.037156436461902274,1
6826,27,23775.987800762894,Bachelor,Employed,742.0,34592.11386637384,36,13.583908984294787,404.90497746191687,New York,Home,2023-07-09 00:12:28.862405200,0.2043599521609402,1
6827,17,12633.7114938348,Bachelor,Employed,586.0,10072.594328734163,36,12.6194863006564,100.93705466214666,Philadelphia,Education,2023-07-09 02:09:22.246853904,0.09587401584537072,1
6828,34,57948.617663877885,High School,Employed,625.0,3972.5004741037474,60,14.436264481598794,49.19626075188813,Chicago,Personal,2023-07-09 04:06:15.631302608,0.010187561892277094,0
6829,32,63335.34128713199,Bachelor,Employed,654.0,12449.631082321275,24,7.11639318263907,67.73010176911886,Los Angeles,Education,2023-07-09 06:03:09.015751312,0.012832665060487441,1
6830,29,16071.257117587049,Master,Employed,831.0,15246.362518579876,36,10.416747093957875,147.8033347624306,Chicago,Personal,2023-07-09 08:00:02.400200016,0.1103610006468158,1
6831,40,77797.42678559883,Bachelor,Employed,656.0,33891.30938131441,24,10.62504918563345,323.2495705088917,Los Angeles,Car,2023-07-09 09:56:55.784648720,0.049860194692515784,1
6832,25,96391.05740557719,Bachelor,Employed,551.0,5537.493288054205,12,3.4140022106571966,14.37419821435218,Philadelphia,Education,2023-07-09 11:53:49.169097424,0.0017894852822959682,0
6833,21,126710.15773728193,High School,Employed,534.0,42200.152296018336,24,8.480927414246029,332.212408913305,Chicago,Business,2023-07-09 13:50:42.553546128,0.03146195204985289,1
6834,36,8789.888984022344,Bachelor,Employed,,17437.87311871841,60,9.37043772725137,121.7923386906135,Phoenix,Education,2023-07-09 15:47:35.937994832,0.16627150433230622,0
6835,39,156714.498804145,Master,Employed,,58556.68202987419,12,9.428497896264833,544.6216252414831,Phoenix,Home,2023-07-09 17:44:29.322443536,0.3607801333541283,1
6836,20,98431.99787728018,Bachelor,Employed,701.0,20855.44056847839,12,6.507468478271536,119.59337182498254,Philadelphia,Business,2023-07-09 19:41:22.706892240,0.014579816450429288,0
6837,46,11066.023383819502,High School,Employed,,14803.35873563597,48,11.152309308070059,140.26404693814072,New York,Education,2023-07-09 21:38:16.091340944,0.1521023862753427,1
6838,13,173.7244146651622,Bachelor,Employed,357.0,8449.612103170142,36,9.390191586123178,60.617942092151175,Houston,Business,2023-07-09 23:35:09.475789648,4.187179484863082,0
6839,28,102330.2544817039,Master,Unemployed,,2808.017125842555,12,7.400323107337025,17.18966103261147,Phoenix,Personal,2023-07-10 01:32:02.860238352,0.002015786371646507,1
6840,31,19759.610901123844,High School,Employed,684.0,11618.569510608982,48,10.120123693121933,110.3532847427845,Los Angeles,Personal,2023-07-10 03:28:56.244687056,0.06701748448083544,1
6841,27,26764.24345171701,Bachelor,Employed,685.0,13344.81964145126,60,6.202259686924575,66.71153232579734,Philadelphia,Home,2023-07-10 05:25:49.629135760,0.02991074226901829,0
6842,28,29559.68542933744,High School,Employed,684.0,20999.853003987577,36,9.476279225653602,164.9321202740503,Chicago,Education,2023-07-10 07:22:43.013584464,0.06695556514022638,0
6843,57,94284.1487656321,Bachelor,Unemployed,515.0,49126.25729576041,24,8.295915402280727,320.2088975864944,Chicago,Business,2023-07-10 09:19:36.398033168,0.040754536381184155,1
6844,24,20616.340637044992,Bachelor,Employed,667.0,15581.900500541811,24,8.602033894342457,115.91056584291081,New York,Personal,2023-07-10 11:16:29.782481872,0.06746720063480169,0
6845,64,111410.94757038397,Master,Self-Employed,552.0,9432.312408741293,24,6.855135144845192,46.352737865012955,Phoenix,Home,2023-07-10 13:13:23.166930576,0.004992622955915125,1
6846,40,47978.06969676858,Bachelor,Retired,650.0,51640.164610168235,12,5.812054773488395,277.7483159206046,Houston,Home,2023-07-10 15:10:16.551379280,0.06946881798522499,1
6847,36,37463.31280910619,Bachelor,Employed,573.0,33098.7722533893,36,5.644045557833227,145.34028878261705,Houston,Business,2023-07-10 17:07:09.935827984,0.04655443778499672,1
6848,40,19697.669184378872,Master,Employed,757.0,9169.2020242049,60,5.422883550722564,41.67652146630324,Houston,Personal,2023-07-10 19:04:03.320276688,0.02538971758101486,1
6849,65,13966.631068709567,High School,Employed,683.0,4566.411280166471,48,8.77852157760355,35.12979374914753,Houston,Home,2023-07-10 21:00:56.704725392,0.030183193278027914,1
6850,23,48916.07902958355,Bachelor,Employed,635.0,8598.460164895801,36,9.56691223394451,78.52078893588154,Philadelphia,Car,2023-07-10 22:57:50.089174096,0.019262571447329686,0
6851,21,29610.295173510836,Bachelor,Employed,788.0,3299.3898376592147,48,9.451274625702679,27.732907885126394,Phoenix,Business,2023-07-11 00:54:43.473622800,0.011239161672364304,1
6852,25,120684.77758122324,High School,Self-Employed,612.0,58433.641945283496,48,6.774505065453307,288.4153411666264,Phoenix,Education,2023-07-11 02:51:36.858071504,0.028677884347677617,1
6853,35,33828.144771333245,High School,Employed,508.0,23651.15616673314,24,5.50948157446398,120.92249734724538,Houston,Car,2023-07-11 04:48:30.242520208,0.042895345812656416,0
6854,14,35850.98543744566,Bachelor,Employed,755.0,49788.06450074205,12,9.619757963089347,276.07680403925207,Chicago,Business,2023-07-11 06:45:23.626968912,0.09240810560846516,1
6855,35,26954.677940933598,High School,Employed,675.0,42920.13212479468,12,9.521235206789004,328.4039638131867,Chicago,Home,2023-07-11 08:42:17.011417616,0.14620273239375775,1
6856,55,77857.21770929446,High School,Employed,618.0,4158.318978672846,60,11.25918685500434,38.50996039486722,Philadelphia,Home,2023-07-11 10:39:10.395866320,0.005935474427867201,1
6857,36,27655.281090947403,PhD,Employed,585.0,14629.807762159302,60,5.580432969690172,60.14679543788857,Chicago,Education,2023-07-11 12:36:03.780315024,0.026098506931861276,0
6858,31,,Bachelor,Self-Employed,701.0,89445.43503964265,24,8.100707527433558,512.4712816043384,Los Angeles,Personal,2023-07-11 14:32:57.164763728,0.39193522694050253,1
6859,27,99036.26728100309,Master,Employed,731.0,6657.615260222262,48,9.629521434896555,58.11654043195933,Phoenix,Education,2023-07-11 16:29:50.549212432,0.007041849459094925,0
6860,45,45419.627907000635,High School,Employed,573.0,1288.6199872935033,24,4.763848432388085,4.696853352028066,Chicago,Personal,2023-07-11 18:26:43.933661136,0.001240922544318104,0
6861,25,44764.419139470185,Master,Employed,706.0,10616.58609934873,12,8.106174803260666,65.6701125380285,Phoenix,Car,2023-07-11 20:23:37.318109840,0.017604190238704593,1
6862,57,47185.94943936022,Bachelor,Self-Employed,675.0,17882.049274854067,12,4.238996836653286,62.160787930663126,Houston,Car,2023-07-11 22:20:30.702558544,0.01580829598706219,1
6863,58,63441.52405597577,Master,Unemployed,567.0,1437.4824607557473,24,7.188418258364301,8.030410089580291,Phoenix,Home,2023-07-12 00:17:24.087007248,0.0015189565904806877,1
6864,38,18775.997858883686,High School,Employed,650.0,13907.50985984153,36,11.966338799588458,137.2067078369171,Houston,Education,2023-07-12 02:14:17.471455952,0.08769070525133175,1
6865,34,1721.5175473895931,Bachelor,Employed,595.0,7306.066949942451,12,13.580280112340319,95.47655558813798,Philadelphia,Business,2023-07-12 04:11:10.855904656,0.6655283118054506,1
6866,47,83192.89947341003,Bachelor,Employed,774.0,5960.172265553988,60,8.861881242738862,42.66501463312665,New York,Business,2023-07-12 06:08:04.240353360,0.006154133091143891,1
6867,48,6900.214994898063,Bachelor,Retired,585.0,7659.974754598862,36,9.397088859616177,58.22693817688058,Phoenix,Business,2023-07-12 08:04:57.624802064,0.1012610851457809,0
6868,25,63974.29740647232,Master,Employed,800.0,2784.429680167727,24,8.61403564004022,22.78508690666413,Los Angeles,Business,2023-07-12 10:01:51.009250768,0.004273920214281359,1
6869,28,4295.070477246259,High School,Employed,663.0,1993.6148795227423,36,10.8167604542157,17.889551575732778,Phoenix,Home,2023-07-12 11:58:44.393699472,0.04998162895022617,0
6870,19,23524.814891628164,Master,Employed,475.0,22648.95003768168,48,10.639374601886942,216.83249051250448,Phoenix,Business,2023-07-12 13:55:37.778148176,0.11060617897044667,1
6871,39,3254.9909894915586,Master,Employed,432.0,73831.53683657711,36,4.7499102921645715,294.302962550212,Chicago,Home,2023-07-12 15:52:31.162596880,1.0849908838470235,0
6872,42,36929.58374737984,Bachelor,Employed,629.0,40835.59064725357,24,9.926471253778097,310.0062887975225,New York,Business,2023-07-12 17:49:24.547045584,0.10073429180837191,1
6873,18,52941.09258156551,High School,Employed,,44878.92879118145,48,5.482131573169859,173.32673523670712,Chicago,Home,2023-07-12 19:46:17.931494288,0.039287455574060624,1
6874,29,9402.887336660167,Master,Employed,773.0,33208.33575113177,60,11.42620799228726,315.444167514012,Houston,Education,2023-07-12 21:43:11.315942992,0.4025710268174567,0
6875,18,23231.116198886248,Bachelor,Employed,666.0,78079.37310198747,60,11.337270156347367,764.3235324630289,New York,Car,2023-07-12 23:40:04.700391696,0.3948102325791848,1
6876,24,133134.360179012,Master,Employed,576.0,75170.07305210564,12,4.5446398349990975,312.06986874429464,New York,Home,2023-07-13 01:36:58.084840400,0.028128263957525608,1
6877,41,29204.69511718374,Master,Employed,608.0,37661.10494569666,36,11.02587794184932,336.979775049597,Philadelphia,Home,2023-07-13 03:33:51.469289104,0.13846257543075186,0
6878,26,81111.86606950985,High School,Self-Employed,670.0,31464.795709248705,24,5.760659851213482,163.82779126495947,New York,Car,2023-07-13 05:30:44.853737808,0.024237310648170536,1
6879,31,130991.48999274592,Bachelor,Employed,758.0,9106.14240951423,60,8.077105244173456,58.198948135892905,Phoenix,Home,2023-07-13 07:27:38.238186512,0.005331547703361419,1
6880,15,183152.4475847038,Bachelor,Employed,706.0,2389.831291826582,60,5.359399908894639,9.70796336914313,Chicago,Education,2023-07-13 09:24:31.622635216,0.0006360578958457054,1
6881,37,,Master,Unemployed,746.0,2436.6819018539445,36,9.764023264124178,19.48929409894041,Houston,Personal,2023-07-13 11:21:25.007083920,0.0020461697788418344,0
6882,34,19092.70248438159,High School,Self-Employed,714.0,33319.88973567103,24,12.430912515917449,361.37272753908036,Phoenix,Car,2023-07-13 13:18:18.391532624,0.22712723534116402,1
6883,26,164267.99341363207,High School,Employed,743.0,719.604473620917,24,8.031495818740165,5.0706539227064065,Los Angeles,Home,2023-07-13 15:15:11.775981328,0.00037041815516221746,1
6884,32,83670.89394523136,Master,Employed,423.0,42376.1544427492,48,7.157553382881073,285.07467484861775,Los Angeles,Education,2023-07-13 17:12:05.160430032,0.040885138629242285,1
6885,37,90754.14295073977,High School,Unemployed,560.0,11411.452606114091,60,8.410945666551605,82.98654129461758,Los Angeles,Business,2023-07-13 19:08:58.544878736,0.010972926008192704,1
6886,25,764.4635840668415,Bachelor,Employed,539.0,5332.322560768427,36,12.144602967696539,62.47848387170287,Chicago,Car,2023-07-13 21:05:51.929327440,0.9807423428489698,0
6887,17,154216.0046073425,High School,Self-Employed,530.0,13088.844803248217,60,11.010746332958023,132.34607499901674,Phoenix,Business,2023-07-13 23:02:45.313776144,0.010298236580774353,1
6888,56,75274.2196725684,Bachelor,Self-Employed,650.0,30373.503781972544,36,11.972964283480746,251.55370793944164,New York,Education,2023-07-14 00:59:38.698224848,0.040101969949392385,1
6889,27,73043.89079350201,Bachelor,Employed,,8043.4051675343235,12,8.420532478361576,62.103280393676506,Phoenix,Car,2023-07-14 02:56:32.082673552,0.010202624156905052,1
6890,33,4252.01500167917,Bachelor,Employed,555.0,4767.464919161645,36,3.107617997180789,13.686315477818127,Phoenix,Home,2023-07-14 04:53:25.467122256,0.03862540129067252,1
6891,47,13235.305391936361,PhD,Employed,640.0,33474.229557145394,24,4.024003583967198,117.61413406749402,New York,Personal,2023-07-14 06:50:18.851570960,0.10663672405094697,1
6892,77,163853.9430658045,High School,Retired,489.0,53148.93135553632,12,8.021653143259014,367.5176795883583,Los Angeles,Personal,2023-07-14 08:47:12.236019664,0.02691550824192945,0
6893,20,34725.11239300174,High School,Unemployed,601.0,22019.75983077639,36,4.979869191675629,92.97914052696208,Philadelphia,Home,2023-07-14 10:44:05.620468368,0.032130916487642686,0
6894,40,25363.100568867685,Bachelor,Employed,713.0,18550.851750398833,60,10.279920639866484,141.00872603819468,New York,Education,2023-07-14 12:40:59.004917072,0.06671521519475955,1
6895,26,91610.58196550047,Bachelor,Employed,527.0,35149.72082574914,48,7.928723116513787,197.02732450273612,Los Angeles,Business,2023-07-14 14:37:52.389365776,0.02580845840410896,0
6896,28,4569.616008723674,Bachelor,Employed,,32979.59101822026,60,3.9449594392871434,98.75740753032998,Phoenix,Education,2023-07-14 16:34:45.773814488,0.25934102298782946,0
6897,26,26973.43200330838,High School,Retired,569.0,157.45486502171394,12,9.352674141593814,1.4445212692891882,Philadelphia,Car,2023-07-14 18:31:39.158263192,0.0006426418124821549,0
6898,21,23556.27486899311,Master,Unemployed,677.0,8276.728942387705,12,6.635758463694282,51.70449897718274,Philadelphia,Personal,2023-07-14 20:28:32.542711896,0.02633922346282732,1
6899,34,21527.71534438363,Bachelor,Employed,539.0,67210.96600608519,12,7.987473819931237,458.8633119157634,Los Angeles,Personal,2023-07-14 22:25:25.927160600,0.2557800330830608,1
6900,17,18386.23438121025,High School,Employed,695.0,80598.5704084449,36,11.102540990672676,755.020473150632,New York,Home,2023-07-15 00:22:19.311609304,0.4927733156206619,1
6901,46,11790.86100177049,Bachelor,Employed,619.0,17848.402358824944,24,11.670191788902201,195.57509691471762,Houston,Car,2023-07-15 02:19:12.696058008,0.1990440869945126,1
6902,35,9492.136682831473,High School,Self-Employed,696.0,20529.628824087697,12,11.72759902433531,200.79910257062008,Los Angeles,Car,2023-07-15 04:16:06.080506712,0.2538510886811913,1
6903,40,51138.99934366353,High School,Employed,595.0,16.418426596860083,24,10.241898631388032,0.17624741615722242,Chicago,Personal,2023-07-15 06:12:59.464955416,4.135726199243139e-05,0
6904,29,125909.63133313357,High School,Unemployed,705.0,27894.47104970997,12,12.970776180653305,300.14664313680885,Phoenix,Business,2023-07-15 08:09:52.849404120,0.028605911076906555,1
6905,30,35550.45243289669,High School,Employed,734.0,5970.261203250381,48,7.740374253754193,40.07738757867966,New York,Car,2023-07-15 10:06:46.233852824,0.013528059926999061,1
6906,38,17689.28126974469,High School,Employed,661.0,3421.6203268231748,60,8.058602035375413,20.447483315779813,New York,Education,2023-07-15 12:03:39.618301528,0.013871100586151694,1
6907,21,8667.70609800881,Bachelor,Employed,602.0,9084.726184195253,36,6.810524603002017,46.18163076598235,Houston,Home,2023-07-15 14:00:33.002750232,0.0639361283049384,1
6908,30,88640.02607841312,Bachelor,Self-Employed,626.0,27332.5743801863,48,8.683534318201644,207.2373959702583,Los Angeles,Education,2023-07-15 15:57:26.387198936,0.028055595893475626,1
6909,24,177878.62551523445,Bachelor,Employed,523.0,14332.307147370919,48,8.501538920087004,110.43470888548104,Phoenix,Car,2023-07-15 17:54:19.771647640,0.007450116633109885,0
6910,24,21474.21886009901,High School,Employed,670.0,10733.379390595346,24,8.937099851999418,72.44811202718998,Phoenix,Home,2023-07-15 19:51:13.156096344,0.04048470167833017,1
6911,9,17191.491662360255,Master,Employed,712.0,32439.483947818764,48,8.428798158625865,260.81347909154755,Los Angeles,Personal,2023-07-15 21:48:06.540545048,0.18205294866593788,1
6912,51,46001.50485155195,Master,Unemployed,806.0,42012.621076352036,36,10.84352128520153,423.03361588676376,Phoenix,Education,2023-07-15 23:44:59.924993752,0.1103529853430415,1
6913,26,74655.90421573608,PhD,Employed,780.0,50852.61772847654,12,8.680048800458513,304.6376520839635,Chicago,Education,2023-07-16 01:41:53.309442456,0.048966680712133386,1
6914,48,30385.44233309163,High School,Employed,552.0,14708.547197529178,60,8.307536260051503,114.57213397534068,Los Angeles,Education,2023-07-16 03:38:46.693891160,0.045247510061973806,1
6915,47,49722.49976082189,Bachelor,Employed,671.0,31630.954698760976,36,9.507211494669779,248.95360335262802,Chicago,Education,2023-07-16 05:35:40.078339864,0.060082321979021816,0
6916,19,63035.8125120772,High School,Self-Employed,636.0,54117.01383164775,60,5.371956600506603,232.19425714893097,Philadelphia,Home,2023-07-16 07:32:33.462788568,0.044202350612254436,1
